,Gene.ID,log2FoldChange,padj,Condition,Gene.Name,gbkey,locus_tag,old_locus_tag,Biotype
225,SO_RS02050,0.503851843,0.004405114,LB_1_logFC,lpdA,Gene,SO_RS02050,SO_0426,protein_coding
226,SO_RS00040,0.193302663,0.00445289,LB_1_logFC,dnaA,Gene,SO_RS00040,SO_0008,protein_coding
227,SO_RS10735,0.199390161,0.00445289,LB_1_logFC,SO_RS10735,Gene,SO_RS10735,SO_2341,protein_coding
228,SO_RS04045,0.548594592,0.004506419,LB_1_logFC,serA,Gene,SO_RS04045,SO_0862,protein_coding
229,SO_RS05340,-0.39107864,0.004566663,LB_1_logFC,SO_RS05340,Gene,SO_RS05340,SO_1158,protein_coding
230,SO_RS04285,-0.249013911,0.00456975,LB_1_logFC,SO_RS04285,Gene,SO_RS04285,SO_0914,protein_coding
231,SO_RS21345,-0.353070286,0.004570106,LB_1_logFC,SO_RS21345,Gene,SO_RS21345,SO_4594,protein_coding
232,SO_RS01460,-0.265766003,0.004616267,LB_1_logFC,rnpB,Gene,SO_RS01460,SO_m001,RNase_P_RNA
233,SO_RS10570,0.491041689,0.004616267,LB_1_logFC,ald,Gene,SO_RS10570,SO_2304,protein_coding
234,SO_RS13955,0.984146893,0.004616267,LB_1_logFC,Lambda_67,Gene,SO_RS13955,SO_3009,protein_coding
235,SO_RS17270,0.759437578,0.004630854,LB_1_logFC,SO_RS17270,Gene,SO_RS17270,SO_3701,protein_coding
236,SO_RS09720,-0.166677232,0.004697595,LB_1_logFC,SO_RS09720,Gene,SO_RS09720,SO_2113,protein_coding
237,SO_RS10330,-0.288772229,0.004751259,LB_1_logFC,SO_RS10330,Gene,SO_RS10330,SO_2251,protein_coding
238,SO_RS18995,0.410094912,0.004847352,LB_1_logFC,mreC,Gene,SO_RS18995,SO_4097,protein_coding
239,SO_RS13945,0.551300564,0.005105123,LB_1_logFC,Lambda_65,Gene,SO_RS13945,SO_3006,protein_coding
240,SO_RS13265,0.318629682,0.005125998,LB_1_logFC,SO_RS13265,Gene,SO_RS13265,SO_2860,protein_coding
241,SO_RS00235,-0.384313788,0.005197646,LB_1_logFC,SO_RS00235,Gene,SO_RS00235,SO_0044,protein_coding
242,SO_RS02325,-0.479643266,0.005207441,LB_1_logFC,nosD,Gene,SO_RS02325,SO_0486,protein_coding
243,SO_RS19990,0.278441948,0.005235362,LB_1_logFC,SO_RS19990,Gene,SO_RS19990,SO_4312,protein_coding
244,SO_RS14170,0.344178316,0.005259928,LB_1_logFC,SO_RS14170,Gene,SO_RS14170,SO_3055,protein_coding
245,SO_RS05925,0.328106883,0.005286033,LB_1_logFC,SO_RS05925,Gene,SO_RS05925,SO_1277,protein_coding
246,SO_RS12070,0.230465866,0.005308079,LB_1_logFC,metG,Gene,SO_RS12070,SO_2619,protein_coding
247,SO_RS09070,0.204958216,0.005387467,LB_1_logFC,hppD,Gene,SO_RS09070,SO_1962,protein_coding
248,SO_RS16455,-0.259901253,0.005538806,LB_1_logFC,SO_RS16455,Gene,SO_RS16455,SO_3521,protein_coding
249,SO_RS06575,-0.395903744,0.005891275,LB_1_logFC,SO_RS06575,Gene,SO_RS06575,SO_1415,protein_coding
250,SO_RS19370,0.615982689,0.006020388,LB_1_logFC,SO_RS19370,Gene,SO_RS19370,SO_4181,protein_coding
251,SO_RS22870,-0.4022959,0.006020388,LB_1_logFC,SO_RS22870,Gene,SO_RS22870,SO_A0159,protein_coding
252,SO_RS04995,0.318646489,0.006216843,LB_1_logFC,SO_RS04995,Gene,SO_RS04995,SO_1075,protein_coding
253,SO_RS16510,0.265918033,0.006216843,LB_1_logFC,ileS,Gene,SO_RS16510,SO_3532,protein_coding
254,SO_RS22740,-0.279566723,0.006216843,LB_1_logFC,SO_RS22740,Gene,SO_RS22740,SO_A0132,protein_coding
255,SO_RS15340,-0.350235745,0.006300893,LB_1_logFC,SO_RS15340,Gene,SO_RS15340,SO_3286,protein_coding
256,SO_RSnc012,-0.479208929,0.006309088,LB_1_logFC,intergenic,,SO_RSnc012,,ncRNA
257,SO_RS17175,-0.248449052,0.006321323,LB_1_logFC,SO_RS17175,Gene,SO_RS17175,SO_3682,protein_coding
258,SO_RS04290,0.528567211,0.00637021,LB_1_logFC,SO_RS04290,Gene,SO_RS04290,SO_0915,protein_coding
259,SO_RS10565,0.357043042,0.006392071,LB_1_logFC,trxB,Gene,SO_RS10565,SO_2303,protein_coding
260,SO_RS05635,0.126878581,0.006498419,LB_1_logFC,pnp,Gene,SO_RS05635,SO_1209,protein_coding
261,SO_RS17965,-0.241388902,0.006498419,LB_1_logFC,SO_RS17965,Gene,SO_RS17965,SO_3859,protein_coding
262,SO_RS12850,0.240209408,0.006519286,LB_1_logFC,acpP,Gene,SO_RS12850,SO_2775,protein_coding
263,SO_RS13995,-0.173535715,0.006519286,LB_1_logFC,SO_RS13995,Gene,SO_RS13995,SO_3017,protein_coding
264,SO_RS21855,0.310090954,0.006519286,LB_1_logFC,gorA,Gene,SO_RS21855,SO_4702,protein_coding
265,SO_RS11100,0.205111615,0.006673202,LB_1_logFC,sppA,Gene,SO_RS11100,SO_2420,protein_coding
266,SO_RS13145,0.291117189,0.006718627,LB_1_logFC,SO_RS13145,Gene,SO_RS13145,SO_2839,protein_coding
267,SO_RS21930,-0.277975131,0.006721065,LB_1_logFC,SO_RS21930,Gene,SO_RS21930,SO_4718,protein_coding
268,SO_RS17205,-0.290725046,0.006816499,LB_1_logFC,SO_RS17205,Gene,SO_RS17205,SO_3688,protein_coding
269,SO_RSnc022,-0.327433741,0.006825377,LB_1_logFC,leader-like,,SO_RSnc022,,ncRNA
270,SO_RS09210,0.512064388,0.00688404,LB_1_logFC,SO_RS09210,Gene,SO_RS09210,SO_1995,protein_coding
271,SO_RS16060,0.265496719,0.007087476,LB_1_logFC,SO_RS16060,Gene,SO_RS16060,SO_3436,protein_coding
272,SO_RS05825,-0.215200027,0.007157929,LB_1_logFC,SO_RS05825,Gene,SO_RS05825,SO_1254,protein_coding
273,SO_RS13160,-0.257363507,0.00742259,LB_1_logFC,SO_RS13160,Gene,SO_RS13160,SO_2842,protein_coding
274,SO_RS09150,-0.219189274,0.007578603,LB_1_logFC,SO_RS09150,Gene,SO_RS09150,SO_1979,protein_coding
275,SO_RS03370,-0.542966284,0.007581066,LB_1_logFC,SO_RS03370,Gene,SO_RS03370,,protein_coding
276,SO_RS05975,0.271295752,0.007581066,LB_1_logFC,rpsU,Gene,SO_RS05975,SO_1288,protein_coding
277,SO_RS08775,0.364158969,0.007581066,LB_1_logFC,SO_RS08775,Gene,SO_RS08775,SO_1897,protein_coding
278,SO_RS00905,0.356607978,0.007678749,LB_1_logFC,mnmH,Gene,SO_RS00905,SO_0195,protein_coding
279,SO_RS16580,-0.28819199,0.007976865,LB_1_logFC,SO_RS16580,Gene,SO_RS16580,SO_3548,protein_coding
280,SO_RS11000,-0.191942727,0.008029231,LB_1_logFC,lapB,Gene,SO_RS11000,SO_2399,protein_coding
281,SO_RS07530,0.499790366,0.008124426,LB_1_logFC,pyrH,Gene,SO_RS07530,SO_1631,protein_coding
282,SO_RS08220,-0.333246395,0.008124426,LB_1_logFC,SO_RS08220,Gene,SO_RS08220,SO_t024,tRNA
283,SO_RS14885,-0.215523547,0.008124426,LB_1_logFC,SO_RS14885,Gene,SO_RS14885,SO_3191,protein_coding
284,SO_RS19170,-0.432988535,0.008124426,LB_1_logFC,SO_RS19170,Gene,SO_RS19170,SO_4138,protein_coding
285,SO_RSnc043,-0.27113713,0.008124426,LB_1_logFC,leader-like,,SO_RSnc043,,ncRNA
286,SO_RS16530,-0.354913793,0.008204939,LB_1_logFC,SO_RS16530,Gene,SO_RS16530,SO_3538,protein_coding
287,SO_RS08290,-0.246114044,0.008223994,LB_1_logFC,SO_RS08290,Gene,SO_RS08290,SO_1804,protein_coding
288,SO_RS10800,0.477307043,0.008364411,LB_1_logFC,ttcA,Gene,SO_RS10800,SO_2354,protein_coding
289,SO_RS21845,-0.532926721,0.008419592,LB_1_logFC,SO_RS21845,Gene,SO_RS21845,SO_4700,protein_coding
290,SO_RS04430,-0.155990432,0.008501394,LB_1_logFC,SO_RS04430,Gene,SO_RS04430,SO_0943,protein_coding
291,SO_RS11130,0.2771026,0.008501394,LB_1_logFC,SO_RS11130,Gene,SO_RS11130,SO_2427,protein_coding
292,SO_RS05355,0.39961672,0.008573894,LB_1_logFC,lipA,Gene,SO_RS05355,SO_1161,protein_coding
293,SO_RS19345,0.383158325,0.008573894,LB_1_logFC,SO_RS19345,Gene,SO_RS19345,SO_4176,protein_coding
294,SO_RS00520,-0.282652574,0.008646593,LB_1_logFC,SO_RS00520,Gene,SO_RS00520,SO_t002,tRNA
295,SO_RS08685,0.343249722,0.008717699,LB_1_logFC,SO_RS08685,Gene,SO_RS08685,SO_1879,protein_coding
296,SO_RS08770,0.401030724,0.008748841,LB_1_logFC,SO_RS08770,Gene,SO_RS08770,SO_1896,protein_coding
297,SO_RS10380,0.27874635,0.008754282,LB_1_logFC,cysE,Gene,SO_RS10380,SO_2262,protein_coding
298,SO_RS16615,0.444430501,0.008772695,LB_1_logFC,purK,Gene,SO_RS16615,SO_3555,protein_coding
299,SO_RS12790,0.433556073,0.008909431,LB_1_logFC,purN,Gene,SO_RS12790,SO_2761,protein_coding
300,SO_RS04085,0.474399431,0.008929915,LB_1_logFC,panB,Gene,SO_RS04085,SO_0870,protein_coding
301,SO_RS15685,0.305667984,0.008929915,LB_1_logFC,glsB,Gene,SO_RS15685,SO_3365,protein_coding
302,SO_RS01350,0.296859725,0.009029625,LB_1_logFC,SO_RS01350,Gene,SO_RS01350,SO_0280,protein_coding
303,SO_RS15350,-0.197131976,0.009162301,LB_1_logFC,mltF,Gene,SO_RS15350,SO_3288,protein_coding
304,SO_RS17830,0.308855577,0.009162301,LB_1_logFC,SO_RS17830,Gene,SO_RS17830,SO_3828,protein_coding
305,SO_RS19520,0.341938173,0.009216537,LB_1_logFC,secA,Gene,SO_RS19520,SO_4211,protein_coding
306,SO_RS10525,0.338327517,0.009625157,LB_1_logFC,SO_RS10525,Gene,SO_RS10525,SO_2295,protein_coding
307,SO_RS13005,-0.380184318,0.009745358,LB_1_logFC,SO_RS13005,Gene,SO_RS13005,SO_2806,protein_coding
308,SO_RS11320,-0.50866166,0.009787395,LB_1_logFC,SO_RS11320,Gene,SO_RS11320,SO_2467,protein_coding
309,SO_RS18740,0.468299021,0.009795686,LB_1_logFC,SO_RS18740,Gene,SO_RS18740,SO_4034,protein_coding
310,SO_RS03555,-0.233439063,0.010126013,LB_1_logFC,SO_RS03555,Gene,SO_RS03555,SO_0754,protein_coding
311,SO_RS11995,0.323572464,0.010513523,LB_1_logFC,SO_RS11995,Gene,SO_RS11995,SO_2604,protein_coding
312,SO_RS05450,0.333986834,0.010699931,LB_1_logFC,SO_RS05450,Gene,SO_RS05450,SO_1180,protein_coding
313,SO_RS17330,-0.302208381,0.010729648,LB_1_logFC,SO_RS17330,Gene,SO_RS17330,SO_3718,protein_coding
314,SO_RS02850,-0.278320513,0.010847792,LB_1_logFC,tsaE,Gene,SO_RS02850,SO_0599,protein_coding
315,SO_RS14565,0.232750511,0.010971579,LB_1_logFC,gltX,Gene,SO_RS14565,SO_3130,protein_coding
316,SO_RS16475,-0.178034418,0.010971579,LB_1_logFC,SO_RS16475,Gene,SO_RS16475,SO_3525,protein_coding
317,SO_RS10005,0.304978396,0.011012156,LB_1_logFC,yejK,Gene,SO_RS10005,SO_2177,protein_coding
318,SO_RS10815,-0.305128202,0.011012156,LB_1_logFC,SO_RS10815,Gene,SO_RS10815,SO_2357,protein_coding
319,SO_RS20515,0.413254808,0.011026886,LB_1_logFC,SO_RS20515,Gene,SO_RS20515,SO_4420,protein_coding
320,SO_RS01445,-0.176149925,0.011095054,LB_1_logFC,SO_RS01445,Gene,SO_RS01445,SO_0299,protein_coding
321,SO_RS05655,-0.221473853,0.011095054,LB_1_logFC,SO_RS05655,Gene,SO_RS05655,SO_1214,protein_coding
322,SO_RS15780,-0.291671018,0.011095054,LB_1_logFC,SO_RS15780,Gene,SO_RS15780,SO_3381,protein_coding
323,SO_RS02690,0.332709188,0.011476323,LB_1_logFC,SO_RS02690,Gene,SO_RS02690,SO_0565,protein_coding
324,SO_RS05300,-0.215455054,0.011476323,LB_1_logFC,rpiA,Gene,SO_RS05300,SO_1150,protein_coding
325,SO_RS10545,0.270017973,0.011476323,LB_1_logFC,thrS,Gene,SO_RS10545,SO_2299,protein_coding
326,SO_RS17380,-0.354543212,0.011476323,LB_1_logFC,SO_RS17380,Gene,SO_RS17380,SO_3731,protein_coding
327,SO_RS17130,0.31241011,0.011695266,LB_1_logFC,SO_RS17130,Gene,SO_RS17130,SO_3673,protein_coding
328,SO_RS01620,0.843150722,0.01190831,LB_1_logFC,SO_RS01620,Gene,SO_RS01620,SO_0339,protein_coding
329,SO_RS14330,0.382288805,0.011963114,LB_1_logFC,SO_RS14330,Gene,SO_RS14330,SO_3090,protein_coding
330,SO_RS08195,-0.242427466,0.011966695,LB_1_logFC,SO_RS08195,Gene,SO_RS08195,SO_1788,protein_coding
331,SO_RS00190,0.373476774,0.012090857,LB_1_logFC,hemF,Gene,SO_RS00190,SO_0038,protein_coding
332,SO_RS10390,0.274432324,0.012450404,LB_1_logFC,SO_RS10390,Gene,SO_RS10390,SO_2264,protein_coding
333,SO_RS03995,-0.461994967,0.012695048,LB_1_logFC,SO_RS03995,Gene,SO_RS03995,SO_0852,protein_coding
334,SO_RS19165,0.602003477,0.012695048,LB_1_logFC,SO_RS19165,Gene,SO_RS19165,SO_4136,protein_coding
335,SO_RS18725,0.313560657,0.012790771,LB_1_logFC,uvrA,Gene,SO_RS18725,SO_4030,protein_coding
336,SO_RS13855,0.504707841,0.013262613,LB_1_logFC,Lambda_47,Gene,SO_RS13855,SO_2986,protein_coding
337,SO_RS15425,0.357900776,0.013262613,LB_1_logFC,der,Gene,SO_RS15425,SO_3308,protein_coding
338,SO_RS16020,0.185455914,0.01349149,LB_1_logFC,alaS,Gene,SO_RS16020,SO_3428,protein_coding
339,SO_RS19525,0.157892242,0.01349149,LB_1_logFC,SO_RS19525,Gene,SO_RS19525,SO_4212,protein_coding
340,SO_RS06770,0.26661547,0.013638311,LB_1_logFC,SO_RS06770,Gene,SO_RS06770,SO_1458,protein_coding
341,SO_RS05820,0.47675832,0.013923599,LB_1_logFC,SO_RS05820,Gene,SO_RS05820,SO_1252,protein_coding
342,SO_RS14245,0.169750211,0.013923599,LB_1_logFC,SO_RS14245,Gene,SO_RS14245,SO_3070,protein_coding
343,SO_RS18135,-0.388283367,0.013923599,LB_1_logFC,SO_RS18135,Gene,SO_RS18135,SO_3896,protein_coding
344,SO_RS21795,-0.435061008,0.013923599,LB_1_logFC,SO_RS21795,Gene,SO_RS21795,SO_4689,protein_coding
345,SO_RS11540,-0.257923483,0.014058087,LB_1_logFC,SO_RS11540,Gene,SO_RS11540,SO_2507,protein_coding
346,SO_RS10795,0.350445736,0.014190709,LB_1_logFC,SO_RS10795,Gene,SO_RS10795,SO_2353,protein_coding
347,SO_RS21380,-0.124029973,0.014190709,LB_1_logFC,plsB,Gene,SO_RS21380,SO_4602,protein_coding
348,SO_RS22545,0.308913108,0.014190709,LB_1_logFC,SO_RS22545,Gene,SO_RS22545,SO_A0088,protein_coding
349,SO_RS03900,0.250550263,0.014596143,LB_1_logFC,SO_RS03900,Gene,SO_RS03900,SO_0830,protein_coding
350,SO_RS06460,-0.221514054,0.014596143,LB_1_logFC,SO_RS06460,Gene,SO_RS06460,SO_1391,protein_coding
351,SO_RS13130,-0.226617938,0.014748739,LB_1_logFC,SO_RS13130,Gene,SO_RS13130,SO_2835,protein_coding
352,SO_RS16640,0.217105069,0.014820891,LB_1_logFC,SO_RS16640,Gene,SO_RS16640,SO_3560,protein_coding
353,SO_RS02060,-0.138533936,0.014823513,LB_1_logFC,SO_RS02060,Gene,SO_RS02060,SO_0428,protein_coding
354,SO_RS01695,0.289726116,0.014952931,LB_1_logFC,SO_RS01695,Gene,SO_RS01695,SO_0354,protein_coding
355,SO_RS15215,-0.158772731,0.015010197,LB_1_logFC,SO_RS15215,Gene,SO_RS15215,SO_3259,protein_coding
356,SO_RS14215,0.607435814,0.015113833,LB_1_logFC,purF,Gene,SO_RS14215,SO_3064,protein_coding
357,SO_RS05795,-0.342750962,0.015406948,LB_1_logFC,SO_RS05795,Gene,SO_RS05795,SO_1247,protein_coding
358,SO_RS08900,0.498204722,0.015472015,LB_1_logFC,sdhD,Gene,SO_RS08900,SO_4778,protein_coding
359,SO_RS15205,-0.262419899,0.015563641,LB_1_logFC,SO_RS15205,Gene,SO_RS15205,SO_3258,protein_coding
360,SO_RS22040,0.398978311,0.016301149,LB_1_logFC,SO_RS22040,Gene,SO_RS22040,SO_4739,protein_coding
361,SO_RS19185,0.360218913,0.0163173,LB_1_logFC,SO_RS19185,Gene,SO_RS19185,SO_4141,protein_coding
362,SO_RS22250,-0.189120664,0.016566543,LB_1_logFC,SO_RS22250,Gene,SO_RS22250,SO_A0023,protein_coding
363,SO_RS04640,0.267274696,0.017113687,LB_1_logFC,prfB,Gene,SO_RS04640,SO_0991,protein_coding
364,SO_RS00120,-0.189100079,0.017147155,LB_1_logFC,SO_RS00120,Gene,SO_RS00120,SO_0024,protein_coding
365,SO_RS02685,0.371446445,0.017164167,LB_1_logFC,SO_RS02685,Gene,SO_RS02685,SO_0564,protein_coding
366,SO_RS16470,-0.258656949,0.017873653,LB_1_logFC,SO_RS16470,Gene,SO_RS16470,SO_3524,protein_coding
367,SO_RS14520,0.333558435,0.017991299,LB_1_logFC,SO_RS14520,Gene,SO_RS14520,SO_3128,protein_coding
368,SO_RS00130,-0.251518848,0.017997943,LB_1_logFC,SO_RS00130,Gene,SO_RS00130,SO_0026,protein_coding
369,SO_RS09310,-0.385730153,0.018013021,LB_1_logFC,hemH,Gene,SO_RS09310,SO_2019,protein_coding
370,SO_RS01255,-0.295619656,0.01822834,LB_1_logFC,ccmB,Gene,SO_RS01255,SO_0262,protein_coding
371,SO_RS18120,-0.292871539,0.018364777,LB_1_logFC,SO_RS18120,Gene,SO_RS18120,SO_3892,protein_coding
372,SO_RS08695,0.408616944,0.018863803,LB_1_logFC,SO_RS08695,Gene,SO_RS08695,SO_1881,protein_coding
373,SO_RS10740,0.27062664,0.018868195,LB_1_logFC,nadA,Gene,SO_RS10740,SO_2342,protein_coding
374,SO_RS02760,-0.315713496,0.019069389,LB_1_logFC,SO_RS02760,Gene,SO_RS02760,SO_0582,protein_coding
375,SO_RS05220,-0.294781515,0.019069389,LB_1_logFC,SO_RS05220,Gene,SO_RS05220,,protein_coding
376,SO_RS08575,-0.190097697,0.019079049,LB_1_logFC,uvrY,Gene,SO_RS08575,SO_1860,protein_coding
377,SO_RS09040,-0.407736036,0.019610303,LB_1_logFC,SO_RS09040,Gene,SO_RS09040,SO_1956,protein_coding
378,SO_RS12900,0.163002829,0.019620043,LB_1_logFC,rne,Gene,SO_RS12900,SO_2785,protein_coding
379,SO_RS01250,-0.229549563,0.019727918,LB_1_logFC,SO_RS01250,Gene,SO_RS01250,SO_0261,protein_coding
380,SO_RS13380,-0.182759575,0.019727918,LB_1_logFC,nhaB,Gene,SO_RS13380,SO_2886,protein_coding
381,SO_RS00720,0.375140816,0.019750636,LB_1_logFC,SO_RS00720,Gene,SO_RS00720,SO_0152,protein_coding
382,SO_RS01895,0.529012704,0.01978715,LB_1_logFC,dusB,Gene,SO_RS01895,SO_0394,protein_coding
383,SO_RS09290,0.225582785,0.019820417,LB_1_logFC,recR,Gene,SO_RS09290,SO_2015,protein_coding
384,SO_RS15565,-0.167871981,0.019820417,LB_1_logFC,SO_RS15565,Gene,SO_RS15565,SO_3339,protein_coding
385,SO_RS19175,0.249666837,0.019820417,LB_1_logFC,SO_RS19175,Gene,SO_RS19175,SO_4139,protein_coding
386,SO_RS17045,0.27880335,0.019894067,LB_1_logFC,rplU,Gene,SO_RS17045,SO_3652,protein_coding
387,SO_RS09995,0.194114629,0.020078359,LB_1_logFC,SO_RS09995,Gene,SO_RS09995,SO_2175,protein_coding
388,SO_RS13920,0.501932203,0.020078359,LB_1_logFC,Lambda_60,Gene,SO_RS13920,SO_3001,protein_coding
389,SO_RS15065,-0.314188331,0.020804799,LB_1_logFC,fliE,Gene,SO_RS15065,SO_3229,protein_coding
390,SO_RS12015,-0.367264586,0.020895042,LB_1_logFC,SO_RS12015,Gene,SO_RS12015,SO_2607,protein_coding
391,SO_RS01040,0.230776675,0.021097923,LB_1_logFC,nusG,Gene,SO_RS01040,SO_0219,protein_coding
392,SO_RS00030,0.354086227,0.021138289,LB_1_logFC,rnpA,Gene,SO_RS00030,SO_0006,protein_coding
393,SO_RS01965,-0.121815446,0.021138289,LB_1_logFC,rhlB,Gene,SO_RS01965,SO_0407,protein_coding
394,SO_RS08640,0.492466888,0.021138289,LB_1_logFC,speA,Gene,SO_RS08640,SO_1870,protein_coding
395,SO_RS11500,0.50225046,0.021197212,LB_1_logFC,queC,Gene,SO_RS11500,SO_2503,protein_coding
396,SO_RS02135,-0.428423341,0.021208468,LB_1_logFC,zntR,Gene,SO_RS02135,SO_0443,protein_coding
397,SO_RS01900,0.366854909,0.021263266,LB_1_logFC,prmA,Gene,SO_RS01900,SO_0395,protein_coding
398,SO_RS13960,0.612919632,0.021263266,LB_1_logFC,Lambda_68,Gene,SO_RS13960,SO_3010,protein_coding
399,SO_RS13225,-0.24736519,0.021432757,LB_1_logFC,gmhB,Gene,SO_RS13225,SO_2851,protein_coding
400,SO_RS04415,-0.276882622,0.021477171,LB_1_logFC,SO_RS04415,Gene,SO_RS04415,SO_0940,protein_coding
401,SO_RS11980,0.081844241,0.021631387,LB_1_logFC,prc,Gene,SO_RS11980,SO_2601,protein_coding
402,SO_RS06560,-0.448863717,0.021791306,LB_1_logFC,SO_RS06560,Gene,SO_RS06560,SO_1412,protein_coding
403,SO_RS02045,0.28682638,0.021825782,LB_1_logFC,aceF,Gene,SO_RS02045,SO_0425,protein_coding
404,SO_RS20495,-0.22841743,0.022119971,LB_1_logFC,SO_RS20495,Gene,SO_RS20495,SO_4414,protein_coding
405,SO_RS01715,0.434168927,0.022207296,LB_1_logFC,SO_RS01715,Gene,SO_RS01715,SO_0358,protein_coding
406,SO_RS11125,-0.224667179,0.022207296,LB_1_logFC,SO_RS11125,Gene,SO_RS11125,SO_2426,protein_coding
407,SO_RS12120,0.468607943,0.022231152,LB_1_logFC,SO_RS12120,Gene,SO_RS12120,SO_2629,protein_coding
408,SO_RS07780,0.333165002,0.022265634,LB_1_logFC,SO_RS07780,Gene,SO_RS07780,SO_1686,protein_coding
409,SO_RS06155,-0.28428964,0.022315986,LB_1_logFC,SO_RS06155,Gene,SO_RS06155,SO_1328,protein_coding
410,SO_RS12100,0.2429641,0.022319544,LB_1_logFC,infA,Gene,SO_RS12100,SO_2625,protein_coding
411,SO_RS21210,-0.285440355,0.022571158,LB_1_logFC,yjeH,Gene,SO_RS21210,SO_4565,protein_coding
412,SO_RS18000,0.232592895,0.022684612,LB_1_logFC,SO_RS18000,Gene,SO_RS18000,SO_3866,protein_coding
413,SO_RS10965,0.401516698,0.022746144,LB_1_logFC,SO_RS10965,Gene,SO_RS10965,SO_2391,protein_coding
414,SO_RS07625,0.165535488,0.022967888,LB_1_logFC,SO_RS07625,Gene,SO_RS07625,SO_1651,protein_coding
415,SO_RS11470,-0.252733752,0.022998194,LB_1_logFC,SO_RS11470,Gene,SO_RS11470,SO_2499,protein_coding
416,SO_RS15510,-0.323198258,0.023536625,LB_1_logFC,SO_RS15510,Gene,SO_RS15510,SO_3325,protein_coding
417,SO_RS17385,0.459285069,0.02361915,LB_1_logFC,SO_RS17385,Gene,SO_RS17385,SO_3733,protein_coding
418,SO_RS18175,0.152317315,0.02361915,LB_1_logFC,tolC,Gene,SO_RS18175,SO_3904,protein_coding
419,SO_RS19455,-0.226303016,0.02363367,LB_1_logFC,tatA,Gene,SO_RS19455,SO_4202,protein_coding
420,SO_RS01940,-0.395729494,0.023669862,LB_1_logFC,SO_RS01940,Gene,SO_RS01940,,protein_coding
421,SO_RS11475,-0.235265002,0.023774106,LB_1_logFC,SO_RS11475,Gene,SO_RS11475,SO_2500,protein_coding
422,SO_RS00800,-0.21286842,0.024358098,LB_1_logFC,gspK,Gene,SO_RS00800,SO_0173,protein_coding
423,SO_RS01435,0.179825282,0.024746294,LB_1_logFC,yraP,Gene,SO_RS01435,SO_0297,protein_coding
424,SO_RS09230,-0.296629769,0.024923402,LB_1_logFC,SO_RS09230,Gene,SO_RS09230,SO_2001,protein_coding
425,SO_RS01720,0.243696447,0.025019411,LB_1_logFC,spoT,Gene,SO_RS01720,SO_0359,protein_coding
426,SO_RS18405,0.306498771,0.02519252,LB_1_logFC,mlaF,Gene,SO_RS18405,SO_3954,protein_coding
427,SO_RS22960,-0.297195604,0.025456044,LB_1_logFC,SO_RS22960,Gene,SO_RS22960,SO_0755,protein_coding
428,SO_RS22700,-0.204594985,0.025561937,LB_1_logFC,SO_RS22700,Gene,SO_RS22700,SO_A0122,protein_coding
429,SO_RS07925,0.287261257,0.02569096,LB_1_logFC,SO_RS07925,Gene,SO_RS07925,SO_1723,protein_coding
430,SO_RS08000,0.284427136,0.025746028,LB_1_logFC,SO_RS08000,Gene,SO_RS08000,SO_1743,protein_coding
431,SO_RS10980,-0.249801738,0.026482295,LB_1_logFC,SO_RS10980,Gene,SO_RS10980,SO_2395,protein_coding
432,SO_RS18915,0.404874372,0.026482295,LB_1_logFC,SO_RS18915,Gene,SO_RS18915,SO_4077,protein_coding
433,SO_RS05810,-0.324223549,0.026902412,LB_1_logFC,SO_RS05810,Gene,SO_RS05810,SO_1250,protein_coding
434,SO_RS08455,-0.261732495,0.026902412,LB_1_logFC,SO_RS08455,Gene,SO_RS08455,SO_1839,protein_coding
435,SO_RS06255,0.371231789,0.026915792,LB_1_logFC,rnc,Gene,SO_RS06255,SO_1348,protein_coding
436,SO_RS00055,0.167861383,0.027138759,LB_1_logFC,gyrB,Gene,SO_RS00055,SO_0011,protein_coding
437,SO_RS13235,0.165925198,0.027623711,LB_1_logFC,SO_RS13235,Gene,SO_RS13235,SO_2853,protein_coding
438,SO_RS21305,0.230061972,0.027623711,LB_1_logFC,ftsY,Gene,SO_RS21305,SO_4586,protein_coding
439,SO_RS14980,-0.146134424,0.027625988,LB_1_logFC,SO_RS14980,Gene,SO_RS14980,SO_3211,protein_coding
440,SO_RS01385,0.160584497,0.027652192,LB_1_logFC,aroB,Gene,SO_RS01385,SO_0287,protein_coding
441,SO_RS09705,-0.172006489,0.027895347,LB_1_logFC,SO_RS09705,Gene,SO_RS09705,SO_2110,protein_coding
442,SO_RS22835,-0.225669504,0.027928473,LB_1_logFC,SO_RS22835,Gene,SO_RS22835,SO_A0152,protein_coding
443,SO_RS15810,0.29362397,0.027984831,LB_1_logFC,SO_RS15810,Gene,SO_RS15810,SO_3387,protein_coding
444,SO_RS16085,0.185361308,0.028045654,LB_1_logFC,SO_RS16085,Gene,SO_RS16085,SO_3441,protein_coding
445,SO_RS17285,0.332357299,0.028109596,LB_1_logFC,SO_RS17285,Gene,SO_RS17285,SO_3706,protein_coding
446,SO_RS07115,-0.293170982,0.028125702,LB_1_logFC,SO_RS07115,Gene,SO_RS07115,SO_1532,protein_coding
447,SO_RS09020,0.243778556,0.028125702,LB_1_logFC,ggt,Gene,SO_RS09020,SO_1952,protein_coding
448,SO_RS15225,0.234947479,0.028125702,LB_1_logFC,SO_RS15225,Gene,SO_RS15225,SO_3261,protein_coding
449,SO_RS21580,0.341785868,0.028125702,LB_1_logFC,SO_RS21580,Gene,SO_RS21580,SO_4645,protein_coding
