,Gene.ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Condition,Chrom.ID,Source,Entry.Class,Start,Stop,B1,Strand,B2,Gene.Name,gbkey,Biotype,locus_tag,old_locus_tag,X,X.1,X.2
115,SO_RS12000,92.87412912,-0.332988908,0.077386052,-4.302957713,1.69E-05,0.000595288,LB_1_logFC,NC_004347.2,RefSeq,gene,2740249,2740884,.,+,.,SO_RS12000,Gene,protein_coding,SO_RS12000,SO_4786,,,
116,SO_RS00760,424.6790948,-0.286050567,0.066766728,-4.284328041,1.83E-05,0.000639239,LB_1_logFC,NC_004347.2,RefSeq,gene,171350,172276,.,+,.,gspC,Gene,protein_coding,SO_RS00760,SO_0165,,,
117,SO_RS06445,80.84148445,0.524289528,0.122402551,4.283321912,1.84E-05,0.000639239,LB_1_logFC,NC_004347.2,RefSeq,gene,1444570,1446375,.,-,.,SO_RS06445,Gene,protein_coding,SO_RS06445,SO_1388,,,
118,SO_RS08005,75.14005623,0.505006692,0.11799829,4.279779751,1.87E-05,0.000643993,LB_1_logFC,NC_004347.2,RefSeq,gene,1823776,1825620,.,+,.,SO_RS08005,Gene,protein_coding,SO_RS08005,SO_1744,,,
119,SO_RS11425,379.1510285,-0.243661176,0.056990306,-4.275484587,1.91E-05,0.000645594,LB_1_logFC,NC_004347.2,RefSeq,gene,2612900,2613754,.,+,.,SO_RS11425,Gene,protein_coding,SO_RS11425,SO_2490,,,
120,SO_RS18875,197.8480804,0.67395224,0.157617081,4.275883258,1.90E-05,0.000645594,LB_1_logFC,NC_004347.2,RefSeq,gene,4219703,4220806,.,+,.,SO_RS18875,Gene,protein_coding,SO_RS18875,SO_4066,,,
121,SO_RS01745,86.26904121,0.406998697,0.095270584,4.272028982,1.94E-05,0.000650264,LB_1_logFC,NC_004347.2,RefSeq,gene,374517,375581,.,+,.,SO_RS01745,Gene,protein_coding,SO_RS01745,SO_0364,,,
122,SO_RS03950,6986.337988,0.254140235,0.059654961,4.260169325,2.04E-05,0.000680126,LB_1_logFC,NC_004347.2,RefSeq,gene,863203,865296,.,+,.,SO_RS03950,Gene,protein_coding,SO_RS03950,SO_0842,,,
123,SO_RS05525,213.2229665,0.398258812,0.093932751,4.239829096,2.24E-05,0.000738723,LB_1_logFC,NC_004347.2,RefSeq,gene,1232790,1233302,.,+,.,SO_RS05525,Gene,protein_coding,SO_RS05525,SO_1189,,,
124,SO_RS16485,235.1664909,-0.301894069,0.071307115,-4.233715933,2.30E-05,0.000752981,LB_1_logFC,NC_004347.2,RefSeq,gene,3682164,3683123,.,-,.,SO_RS16485,Gene,protein_coding,SO_RS16485,SO_3527,,,
125,SO_RS03620,390.7113647,0.295597573,0.06988951,4.229498448,2.34E-05,0.000755058,LB_1_logFC,NC_004347.2,RefSeq,gene,782703,783173,.,-,.,argR,Gene,protein_coding,SO_RS03620,SO_0769,,,
126,SO_RS08180,1662.002453,-0.234027356,0.055315951,-4.230739061,2.33E-05,0.000755058,LB_1_logFC,NC_004347.2,RefSeq,gene,1869877,1872171,.,+,.,feoB,Gene,protein_coding,SO_RS08180,SO_1784,,,
127,SO_RS04080,113.8208913,0.414286615,0.098048336,4.225330424,2.39E-05,0.000763114,LB_1_logFC,NC_004347.2,RefSeq,gene,899247,900092,.,-,.,SO_RS04080,Gene,protein_coding,SO_RS04080,SO_0869,,,
128,SO_RS14720,609.3600473,0.293357602,0.069474079,4.222547528,2.42E-05,0.000766564,LB_1_logFC,NC_004347.2,RefSeq,gene,3295154,3297532,.,+,.,SO_RS14720,Gene,protein_coding,SO_RS14720,SO_3159,,,
129,SO_RS10725,220.4676227,0.343159507,0.081456818,4.212778187,2.52E-05,0.00079429,LB_1_logFC,NC_004347.2,RefSeq,gene,2446376,2447554,.,+,.,SO_RS10725,Gene,protein_coding,SO_RS10725,SO_2339,,,
130,SO_RS07425,203.0199482,0.289375292,0.068779863,4.207267616,2.58E-05,0.000807641,LB_1_logFC,NC_004347.2,RefSeq,gene,1692564,1693424,.,-,.,queF,Gene,protein_coding,SO_RS07425,SO_1608,,,
131,SO_RS04950,1122.938919,0.258425326,0.061581209,4.196496439,2.71E-05,0.000840542,LB_1_logFC,NC_004347.2,RefSeq,gene,1104192,1104959,.,+,.,fkpA,Gene,protein_coding,SO_RS04950,SO_1065,,,
132,SO_RS07990,76.20964877,0.394564947,0.094437836,4.178038854,2.94E-05,0.000904821,LB_1_logFC,NC_004347.2,RefSeq,gene,1819959,1821374,.,+,.,SO_RS07990,Gene,protein_coding,SO_RS07990,SO_1741,,,
133,SO_RS15905,175.406642,0.34512665,0.082727314,4.171858501,3.02E-05,0.000922731,LB_1_logFC,NC_004347.2,RefSeq,gene,3547940,3551224,.,-,.,SO_RS15905,Gene,protein_coding,SO_RS15905,SO_3411,,,
134,SO_RS08185,812.6755448,0.198880266,0.047779468,4.162462992,3.15E-05,0.000947298,LB_1_logFC,NC_004347.2,RefSeq,gene,1872356,1874026,.,+,.,glnS,Gene,protein_coding,SO_RS08185,SO_1786,,,
135,SO_RS21925,270.6297302,-0.317665597,0.076304227,-4.163145498,3.14E-05,0.000947298,LB_1_logFC,NC_004347.2,RefSeq,gene,4920403,4922532,.,-,.,SO_RS21925,Gene,protein_coding,SO_RS21925,SO_4717,,,
136,SO_RS01510,109.5410482,-0.698975991,0.168025354,-4.159943557,3.18E-05,0.000949222,LB_1_logFC,NC_004347.2,RefSeq,gene,322698,322808,.,-,.,SO_RS01510,Gene,protein_coding,SO_RS01510,SO_4761,,,
137,SO_RS03905,97.49748489,0.300212441,0.072190031,4.158641285,3.20E-05,0.000949222,LB_1_logFC,NC_004347.2,RefSeq,gene,849536,850483,.,-,.,gshB,Gene,protein_coding,SO_RS03905,SO_0831,,,
138,SO_RS06290,269.3560863,-0.26674623,0.064179122,-4.156277334,3.23E-05,0.000952142,LB_1_logFC,NC_004347.2,RefSeq,gene,1410725,1411513,.,-,.,ccsA,Gene,protein_coding,SO_RS06290,SO_1355,,,
139,SO_RS06350,170.2742494,0.374415104,0.090171606,4.152250562,3.29E-05,0.000962085,LB_1_logFC,NC_004347.2,RefSeq,gene,1422956,1424971,.,-,.,SO_RS06350,Gene,protein_coding,SO_RS06350,SO_1367,,,
140,SO_RS10580,402.8734585,0.233365682,0.056496375,4.13063108,3.62E-05,0.001049646,LB_1_logFC,NC_004347.2,RefSeq,gene,2417097,2419832,.,+,.,SO_RS10580,Gene,protein_coding,SO_RS10580,SO_2306,,,
141,SO_RS00240,159.0937447,-0.358051269,0.086793392,-4.125328652,3.70E-05,0.001066508,LB_1_logFC,NC_004347.2,RefSeq,gene,52004,52459,.,+,.,SO_RS00240,Gene,protein_coding,SO_RS00240,SO_0045,,,
142,SO_RS14075,56.58915292,0.439815081,0.106670837,4.123105198,3.74E-05,0.001069275,LB_1_logFC,NC_004347.2,RefSeq,gene,3148252,3148551,.,+,.,SO_RS14075,Gene,protein_coding,SO_RS14075,SO_3036,,,
143,SO_RS02340,426.0200268,-0.329250395,0.07994933,-4.11823833,3.82E-05,0.001084468,LB_1_logFC,NC_004347.2,RefSeq,gene,512738,514021,.,+,.,SO_RS02340,Gene,protein_coding,SO_RS02340,SO_0490,,,
144,SO_RS04095,196.2360791,0.307106191,0.074632178,4.114930044,3.87E-05,0.001087707,LB_1_logFC,NC_004347.2,RefSeq,gene,901508,902959,.,-,.,SO_RS04095,Gene,protein_coding,SO_RS04095,SO_0872,,,
145,SO_RS17335,62.94683543,-0.564786579,0.137272442,-4.114347876,3.88E-05,0.001087707,LB_1_logFC,NC_004347.2,RefSeq,gene,3865589,3866116,.,-,.,SO_RS17335,Gene,protein_coding,SO_RS17335,SO_3719,,,
146,SO_RS00075,157.4816567,0.592892001,0.144239584,4.110466662,3.95E-05,0.001098577,LB_1_logFC,NC_004347.2,RefSeq,gene,17256,18161,.,-,.,glyQ,Gene,protein_coding,SO_RS00075,SO_0015,,,
147,SO_RS08680,130.6750484,0.320030445,0.078088874,4.098284766,4.16E-05,0.001134697,LB_1_logFC,NC_004347.2,RefSeq,gene,1973919,1974470,.,-,.,SO_RS08680,Gene,protein_coding,SO_RS08680,SO_1878,,,
148,SO_RS11550,44.20437693,-0.392899963,0.095857913,-4.098774441,4.15E-05,0.001134697,LB_1_logFC,NC_004347.2,RefSeq,gene,2636206,2636787,.,+,.,rsxB,Gene,protein_coding,SO_RS11550,SO_2509,,,
149,SO_RS21975,136.3387594,-0.239886469,0.058503907,-4.100349514,4.13E-05,0.001134697,LB_1_logFC,NC_004347.2,RefSeq,gene,4932072,4932710,.,+,.,SO_RS21975,Gene,protein_coding,SO_RS21975,SO_4727,,,
150,SO_RS11055,743.4408464,0.32562444,0.079529452,4.094388101,4.23E-05,0.001146255,LB_1_logFC,NC_004347.2,RefSeq,gene,2515883,2518642,.,-,.,gyrA,Gene,protein_coding,SO_RS11055,SO_2411,,,
151,SO_RS15670,55.88886023,0.452591987,0.11072913,4.08737958,4.36E-05,0.001173603,LB_1_logFC,NC_004347.2,RefSeq,gene,3503593,3505440,.,+,.,SO_RS15670,Gene,protein_coding,SO_RS15670,SO_3361,,,
152,SO_RS13835,145.2159149,0.520406136,0.127380583,4.0854432,4.40E-05,0.001175649,LB_1_logFC,NC_004347.2,RefSeq,gene,3109744,3110259,.,-,.,Lambda_43,Gene,protein_coding,SO_RS13835,SO_2982,,,
153,SO_RS14965,697.7775656,-0.153421935,0.037584321,-4.08207277,4.46E-05,0.001185037,LB_1_logFC,NC_004347.2,RefSeq,gene,3348979,3349716,.,-,.,SO_RS14965,Gene,protein_coding,SO_RS14965,SO_3208,,,
154,SO_RS14945,290.8132069,-0.170198186,0.04173776,-4.077798721,4.55E-05,0.001199189,LB_1_logFC,NC_004347.2,RefSeq,gene,3344156,3344947,.,-,.,SO_RS14945,Gene,protein_coding,SO_RS14945,SO_3204,,,
155,SO_RS13510,74.79408383,-0.367800084,0.090317028,-4.072322696,4.65E-05,0.001219822,LB_1_logFC,NC_004347.2,RefSeq,gene,3045269,3045751,.,-,.,SO_RS13510,Gene,protein_coding,SO_RS13510,SO_2914,,,
156,SO_RS12750,296.8794442,0.32861045,0.080783136,4.067809998,4.75E-05,0.001235709,LB_1_logFC,NC_004347.2,RefSeq,gene,2873252,2875435,.,-,.,SO_RS12750,Gene,protein_coding,SO_RS12750,SO_2753,,,
157,SO_RS13825,113.2926012,0.787826648,0.194108448,4.058693251,4.93E-05,0.001276764,LB_1_logFC,NC_004347.2,RefSeq,gene,3108602,3109168,.,-,.,Lambda_41,Gene,protein_coding,SO_RS13825,SO_2980,,,
158,SO_RS11520,56.71563142,-0.428010659,0.105629968,-4.051981331,5.08E-05,0.001305643,LB_1_logFC,NC_004347.2,RefSeq,gene,2632975,2633050,.,+,.,SO_RS11520,Gene,tRNA,SO_RS11520,SO_t049,,,
159,SO_RS16800,101.479809,0.449898424,0.111142767,4.047932561,5.17E-05,0.001320074,LB_1_logFC,NC_004347.2,RefSeq,gene,3756703,3757416,.,+,.,SO_RS16800,Gene,protein_coding,SO_RS16800,SO_3594,,,
160,SO_RS09585,485.7338068,0.453456206,0.11231438,4.037383334,5.41E-05,0.001372212,LB_1_logFC,NC_004347.2,RefSeq,gene,2180862,2181845,.,+,.,pheS,Gene,protein_coding,SO_RS09585,SO_2085,,,
161,SO_RS21260,33.68218515,0.515310239,0.127872569,4.029873196,5.58E-05,0.001407999,LB_1_logFC,NC_004347.2,RefSeq,gene,4770701,4772146,.,+,.,menE,Gene,protein_coding,SO_RS21260,SO_4576,,,
162,SO_RS12490,682.0038903,0.148583133,0.036970074,4.019010962,5.84E-05,0.001465403,LB_1_logFC,NC_004347.2,RefSeq,gene,2822984,2825620,.,-,.,topA,Gene,protein_coding,SO_RS12490,SO_2705,,,
163,SO_RS00025,55.62176428,0.589808688,0.146951451,4.013629561,5.98E-05,0.001473792,LB_1_logFC,NC_004347.2,RefSeq,gene,5687,5941,.,-,.,yidD,Gene,protein_coding,SO_RS00025,SO_0005,,,
164,SO_RS06610,52.77388175,-0.560583003,0.139661948,-4.013856408,5.97E-05,0.001473792,LB_1_logFC,NC_004347.2,RefSeq,gene,1481492,1482445,.,+,.,SO_RS06610,Gene,protein_coding,SO_RS06610,SO_1422,,,
165,SO_RS13850,297.1953969,0.467198942,0.116439313,4.012381477,6.01E-05,0.001473792,LB_1_logFC,NC_004347.2,RefSeq,gene,3111164,3112234,.,-,.,Lambda_46_O,Gene,protein_coding,SO_RS13850,SO_2985,,,
166,SO_RS19430,1043.428918,-0.248700614,0.061990537,-4.011912579,6.02E-05,0.001473792,LB_1_logFC,NC_004347.2,RefSeq,gene,4364891,4365376,.,+,.,rraA,Gene,protein_coding,SO_RS19430,SO_4197,,,
167,SO_RS02920,167.8672818,0.356041531,0.088900273,4.004954325,6.20E-05,0.001490909,LB_1_logFC,NC_004347.2,RefSeq,gene,638364,640844,.,+,.,SO_RS02920,Gene,protein_coding,SO_RS02920,SO_0614,,,
168,SO_RS11555,327.0228844,0.222092547,0.05543425,4.006413876,6.16E-05,0.001490909,LB_1_logFC,NC_004347.2,RefSeq,gene,2636791,2639163,.,+,.,rsxC,Gene,protein_coding,SO_RS11555,SO_2510,,,
169,SO_RS12730,470.2333669,0.191634633,0.047837135,4.005980546,6.18E-05,0.001490909,LB_1_logFC,NC_004347.2,RefSeq,gene,2870533,2871570,.,-,.,tolA,Gene,protein_coding,SO_RS12730,SO_2749,,,
170,SO_RS13905,153.4771239,0.74892927,0.187427791,3.995828285,6.45E-05,0.001539569,LB_1_logFC,NC_004347.2,RefSeq,gene,3117306,3117719,.,+,.,Lambda_56,Gene,protein_coding,SO_RS13905,SO_2997,,,
171,SO_RS21760,315.9327737,0.283472183,0.070964395,3.994569162,6.48E-05,0.001539569,LB_1_logFC,NC_004347.2,RefSeq,gene,4879869,4881047,.,-,.,SO_RS21760,Gene,protein_coding,SO_RS21760,SO_4681,,,
172,SO_RS13815,242.073492,0.564769656,0.141544233,3.990057704,6.61E-05,0.001560026,LB_1_logFC,NC_004347.2,RefSeq,gene,3106804,3108003,.,-,.,Lambda_39,Gene,protein_coding,SO_RS13815,SO_2978,,,
173,SO_RS06355,372.4394524,0.420046142,0.105355999,3.986921922,6.69E-05,0.001571643,LB_1_logFC,NC_004347.2,RefSeq,gene,1425342,1426850,.,-,.,pepA,Gene,protein_coding,SO_RS06355,SO_1368,,,
174,SO_RS14570,31.89105817,-0.539171836,0.135461766,-3.980251032,6.88E-05,0.001607117,LB_1_logFC,NC_004347.2,RefSeq,gene,3261723,3261798,.,+,.,SO_RS14570,Gene,tRNA,SO_RS14570,SO_t073,,,
175,SO_RS04690,212.5066904,0.279748005,0.070360262,3.975937486,7.01E-05,0.00162718,LB_1_logFC,NC_004347.2,RefSeq,gene,1038253,1040523,.,-,.,SO_RS04690,Gene,protein_coding,SO_RS04690,SO_1004,,,
176,SO_RS05830,310.188183,-0.240690446,0.060636863,-3.969374942,7.21E-05,0.001654868,LB_1_logFC,NC_004347.2,RefSeq,gene,1304328,1305857,.,+,.,SO_RS05830,Gene,protein_coding,SO_RS05830,SO_1255,,,
177,SO_RS18900,100.7652678,0.67386249,0.169772292,3.969213596,7.21E-05,0.001654868,LB_1_logFC,NC_004347.2,RefSeq,gene,4226202,4227647,.,+,.,rimO,Gene,protein_coding,SO_RS18900,SO_4072,,,
178,SO_RS01630,369.5731361,-0.239469795,0.060372362,-3.966546698,7.29E-05,0.001657471,LB_1_logFC,NC_004347.2,RefSeq,gene,341460,346007,.,-,.,SO_RS01630,Gene,protein_coding,SO_RS01630,SO_0341,,,
179,SO_RS17875,690.2501881,0.280254707,0.070661466,3.966160371,7.30E-05,0.001657471,LB_1_logFC,NC_004347.2,RefSeq,gene,3986634,3987581,.,+,.,SO_RS17875,Gene,protein_coding,SO_RS17875,SO_3837,,,
180,SO_RS00795,130.0513951,-0.295139963,0.07449995,-3.961612892,7.44E-05,0.001679979,LB_1_logFC,NC_004347.2,RefSeq,gene,178623,179390,.,+,.,gspJ,Gene,protein_coding,SO_RS00795,SO_0172,,,
181,SO_RS10760,2788.751018,0.240013229,0.060675897,3.955660145,7.63E-05,0.001712853,LB_1_logFC,NC_004347.2,RefSeq,gene,2455117,2456550,.,+,.,SO_RS10760,Gene,protein_coding,SO_RS10760,SO_2347,,,
182,SO_RS02260,117.928678,-0.315169114,0.080034748,-3.93790348,8.22E-05,0.001834521,LB_1_logFC,NC_004347.2,RefSeq,gene,496715,497836,.,+,.,SO_RS02260,Gene,protein_coding,SO_RS02260,SO_0472,,,
183,SO_RS11150,29.71806128,0.689476938,0.175629719,3.92574186,8.65E-05,0.001919192,LB_1_logFC,NC_004347.2,RefSeq,gene,2540604,2541350,.,-,.,SO_RS11150,Gene,protein_coding,SO_RS11150,SO_2432,,,
184,SO_RS21330,2650.858014,-0.29716948,0.075839357,-3.918407189,8.91E-05,0.001967775,LB_1_logFC,NC_004347.2,RefSeq,gene,4785370,4785933,.,-,.,SO_RS21330,Gene,protein_coding,SO_RS21330,SO_4591,,,
185,SO_RS05265,1823.332409,0.219396449,0.056158334,3.906747843,9.35E-05,0.002045325,LB_1_logFC,NC_004347.2,RefSeq,gene,1182946,1186170,.,+,.,carB,Gene,protein_coding,SO_RS05265,SO_1142,,,
186,SO_RS17685,154.6414682,0.32756074,0.083850921,3.906465611,9.37E-05,0.002045325,LB_1_logFC,NC_004347.2,RefSeq,gene,3948775,3950691,.,-,.,SO_RS17685,Gene,protein_coding,SO_RS17685,SO_3797,,,
187,SO_RS06615,131.8285757,0.321019467,0.082349055,3.898277461,9.69E-05,0.002104407,LB_1_logFC,NC_004347.2,RefSeq,gene,1482708,1484945,.,+,.,SO_RS06615,Gene,protein_coding,SO_RS06615,SO_1424,,,
188,SO_RS05370,517.4070237,0.158060826,0.040739854,3.879759265,0.00010456,0.002247208,LB_1_logFC,NC_004347.2,RefSeq,gene,1206370,1207545,.,-,.,SO_RS05370,Gene,protein_coding,SO_RS05370,SO_1164,,,
189,SO_RS08675,124.631476,0.375526017,0.096771964,3.880524916,0.000104231,0.002247208,LB_1_logFC,NC_004347.2,RefSeq,gene,1973445,1973915,.,-,.,bcp,Gene,protein_coding,SO_RS08675,SO_1877,,,
190,SO_RS09400,124.1445588,0.25980962,0.067041354,3.87536356,0.000106466,0.002265173,LB_1_logFC,NC_004347.2,RefSeq,gene,2138427,2140040,.,-,.,rmuC,Gene,protein_coding,SO_RS09400,SO_2041,,,
191,SO_RS14990,384.4125743,-0.237877791,0.061383704,-3.875259622,0.000106511,0.002265173,LB_1_logFC,NC_004347.2,RefSeq,gene,3353141,3355240,.,-,.,flhA,Gene,protein_coding,SO_RS14990,SO_3213,,,
192,SO_RS01890,104.1730498,0.625732055,0.161681895,3.870143015,0.000108772,0.002301198,LB_1_logFC,NC_004347.2,RefSeq,gene,406898,407203,.,-,.,fis,Gene,protein_coding,SO_RS01890,SO_0393,,,
193,SO_RS16735,27.43084837,-0.530812072,0.137465746,-3.861413397,0.000112733,0.002372649,LB_1_logFC,NC_004347.2,RefSeq,gene,3748022,3748097,.,+,.,SO_RS16735,Gene,tRNA,SO_RS16735,SO_t091,,,
194,SO_RS00750,111.4089973,0.564619343,0.146638321,3.8504215,0.000117915,0.002454221,LB_1_logFC,NC_004347.2,RefSeq,gene,169814,170674,.,-,.,hslO,Gene,protein_coding,SO_RS00750,SO_0163,,,
195,SO_RS11155,920.245895,0.268070159,0.069607346,3.851176271,0.000117552,0.002454221,LB_1_logFC,NC_004347.2,RefSeq,gene,2541567,2543342,.,-,.,aspS,Gene,protein_coding,SO_RS11155,SO_2433,,,
196,SO_RS13120,163.1716616,-0.389626757,0.10121828,-3.849371444,0.000118421,0.002454221,LB_1_logFC,NC_004347.2,RefSeq,gene,2950356,2950817,.,-,.,nrdG,Gene,protein_coding,SO_RS13120,SO_2833,,,
197,SO_RS16535,85.62996555,0.389884809,0.101588937,3.837866794,0.000124108,0.002559014,LB_1_logFC,NC_004347.2,RefSeq,gene,3692243,3693649,.,+,.,SO_RS16535,Gene,protein_coding,SO_RS16535,SO_3539,,,
198,SO_RS13805,57.05251479,0.802295463,0.209913418,3.822030386,0.000132357,0.002715332,LB_1_logFC,NC_004347.2,RefSeq,gene,3105865,3106188,.,-,.,Lambda_37,Gene,protein_coding,SO_RS13805,SO_2976,,,
199,SO_RS16200,283.2510753,0.190711416,0.049940545,3.818769238,0.000134119,0.002737648,LB_1_logFC,NC_004347.2,RefSeq,gene,3611310,3611714,.,-,.,nusB,Gene,protein_coding,SO_RS16200,SO_3465,,,
200,SO_RS05475,243.7317797,0.281743051,0.073956645,3.809570493,0.000139208,0.002827323,LB_1_logFC,NC_004347.2,RefSeq,gene,1228241,1229332,.,+,.,ychF,Gene,protein_coding,SO_RS05475,SO_1185,,,
201,SO_RS10685,502.6481959,0.312483578,0.082080762,3.807025788,0.000140648,0.002842351,LB_1_logFC,NC_004347.2,RefSeq,gene,2439773,2440300,.,-,.,fldA,Gene,protein_coding,SO_RS10685,SO_2330,,,
202,SO_RS10730,163.4766038,0.32478278,0.085394841,3.803306803,0.000142777,0.002871097,LB_1_logFC,NC_004347.2,RefSeq,gene,2447558,2448535,.,+,.,SO_RS10730,Gene,protein_coding,SO_RS10730,SO_2340,,,
203,SO_RS14310,176.7860601,-0.235058364,0.062063638,-3.787376482,0.000152246,0.003046426,LB_1_logFC,NC_004347.2,RefSeq,gene,3205040,3209308,.,+,.,SO_RS14310,Gene,protein_coding,SO_RS14310,SO_3084,,,
204,SO_RS05185,117.9548239,0.343497883,0.090736701,3.785655386,0.000153304,0.003052553,LB_1_logFC,NC_004347.2,RefSeq,gene,1165150,1166427,.,+,.,SO_RS05185,Gene,protein_coding,SO_RS05185,SO_1122,,,
205,SO_RS16150,390.8429577,0.176955037,0.046801824,3.780943189,0.000156235,0.003095746,LB_1_logFC,NC_004347.2,RefSeq,gene,3598100,3600307,.,-,.,relA,Gene,protein_coding,SO_RS16150,SO_3455,,,
206,SO_RS04825,181.5377126,-0.254737081,0.067479659,-3.775020251,0.000159995,0.003154846,LB_1_logFC,NC_004347.2,RefSeq,gene,1075576,1076364,.,+,.,SO_RS04825,Gene,protein_coding,SO_RS04825,SO_1036,,,
207,SO_RS19730,87.50186372,0.360387363,0.095529127,3.772539047,0.000161595,0.00316016,LB_1_logFC,NC_004347.2,RefSeq,gene,4431526,4432173,.,-,.,pyrE,Gene,protein_coding,SO_RS19730,SO_4255,,,
208,SO_RS20085,55.25048944,-0.457847198,0.121374331,-3.772191307,0.00016182,0.00316016,LB_1_logFC,NC_004347.2,RefSeq,gene,4512362,4512438,.,-,.,SO_RS20085,Gene,tRNA,SO_RS20085,SO_t100,,,
209,SO_RS10720,165.4906146,0.326964869,0.086761396,3.76855244,0.000164197,0.003191235,LB_1_logFC,NC_004347.2,RefSeq,gene,2445179,2446213,.,+,.,astE,Gene,protein_coding,SO_RS10720,SO_2338,,,
210,SO_RS08830,532.0200521,-0.367996338,0.097958182,-3.756667695,0.000172191,0.003330664,LB_1_logFC,NC_004347.2,RefSeq,gene,2009547,2010479,.,+,.,SO_RS08830,Gene,protein_coding,SO_RS08830,SO_1911,,,
211,SO_RS09195,126.355883,-0.263341958,0.070279548,-3.747063888,0.000178917,0.003428108,LB_1_logFC,NC_004347.2,RefSeq,gene,2092513,2093154,.,-,.,SO_RS09195,Gene,protein_coding,SO_RS09195,SO_1990,,,
212,SO_RS22065,169.6036313,0.270760261,0.072255608,3.747256016,0.00017878,0.003428108,LB_1_logFC,NC_004347.2,RefSeq,gene,4956634,4957998,.,-,.,glmU,Gene,protein_coding,SO_RS22065,SO_4745,,,
213,SO_RS14985,645.1388912,-0.211985298,0.056738531,-3.736178811,0.000186838,0.003563076,LB_1_logFC,NC_004347.2,RefSeq,gene,3351753,3353129,.,-,.,flhF,Gene,protein_coding,SO_RS14985,SO_3212,,,
214,SO_RS15460,112.5176237,0.592235723,0.158947977,3.725972062,0.000194564,0.003693078,LB_1_logFC,NC_004347.2,RefSeq,gene,3466898,3468019,.,-,.,trmG/rlmN,Gene,protein_coding,SO_RS15460,SO_3315,,,
215,SO_RS15415,41.77595234,-0.399621289,0.107346325,-3.722729106,0.000197081,0.003723455,LB_1_logFC,NC_004347.2,RefSeq,gene,3454579,3455199,.,-,.,SO_RS15415,Gene,protein_coding,SO_RS15415,SO_3305,,,
216,SO_RS03365,90.81557341,-0.359969409,0.096943731,-3.713178842,0.000204672,0.003835816,LB_1_logFC,NC_004347.2,RefSeq,gene,727827,729254,.,-,.,SO_RS03365,Gene,protein_coding,SO_RS03365,SO_0710,,,
217,SO_RS22135,487.986887,-0.218194225,0.058766893,-3.712876618,0.000204917,0.003835816,LB_1_logFC,NC_004349.1,RefSeq,gene,608,1489,.,+,.,SO_RS22135,Gene,protein_coding,SO_RS22135,SO_A0001,,,
218,SO_RS11385,249.672788,0.442591642,0.119821676,3.693752727,0.000220969,0.004079885,LB_1_logFC,NC_004347.2,RefSeq,gene,2602332,2603714,.,-,.,SO_RS11385,Gene,protein_coding,SO_RS11385,SO_2481,,,
219,SO_RS18320,326.9169042,-0.202486408,0.054785928,-3.695956539,0.00021906,0.004079885,LB_1_logFC,NC_004347.2,RefSeq,gene,4081999,4082655,.,-,.,SO_RS18320,Gene,protein_coding,SO_RS18320,SO_3936,,,
220,SO_RS19740,106.1673944,0.452683765,0.122540427,3.694158549,0.000220616,0.004079885,LB_1_logFC,NC_004347.2,RefSeq,gene,4433270,4434133,.,+,.,SO_RS19740,Gene,protein_coding,SO_RS19740,SO_4257,,,
221,SO_RS07740,163.3599773,0.325922957,0.088435385,3.685436057,0.000228311,0.004196384,LB_1_logFC,NC_004347.2,RefSeq,gene,1763186,1764376,.,+,.,SO_RS07740,Gene,protein_coding,SO_RS07740,SO_1677,,,
222,SO_RS11390,152.2338672,0.274452759,0.074645597,3.676744128,0.00023623,0.004295296,LB_1_logFC,NC_004347.2,RefSeq,gene,2604448,2605662,.,+,.,SO_RS11390,Gene,protein_coding,SO_RS11390,SO_2483,,,
223,SO_RS14940,386.6932644,-0.156010196,0.04242792,-3.677064472,0.000235933,0.004295296,LB_1_logFC,NC_004347.2,RefSeq,gene,3343192,3344172,.,-,.,SO_RS14940,Gene,protein_coding,SO_RS14940,SO_3203,,,
224,SO_RS19725,46.57884565,0.569715676,0.154980033,3.676058567,0.000236865,0.004295296,LB_1_logFC,NC_004347.2,RefSeq,gene,4430787,4431437,.,+,.,folE,Gene,protein_coding,SO_RS19725,SO_4254,,,
225,SO_RS02050,1191.96123,0.503851843,0.137346559,3.6684708,0.000244006,0.004405114,LB_1_logFC,NC_004347.2,RefSeq,gene,443263,444690,.,+,.,lpdA,Gene,protein_coding,SO_RS02050,SO_0426,,,
226,SO_RS00040,488.5737828,0.193302663,0.052765126,3.663454999,0.000248836,0.00445289,LB_1_logFC,NC_004347.2,RefSeq,gene,6873,8255,.,+,.,dnaA,Gene,protein_coding,SO_RS00040,SO_0008,,,
227,SO_RS10735,419.390694,0.199390161,0.054426937,3.663446274,0.000248844,0.00445289,LB_1_logFC,NC_004347.2,RefSeq,gene,2448545,2450152,.,+,.,SO_RS10735,Gene,protein_coding,SO_RS10735,SO_2341,,,
228,SO_RS04045,413.5720379,0.548594592,0.14991957,3.659259388,0.000252945,0.004506419,LB_1_logFC,NC_004347.2,RefSeq,gene,890275,891504,.,-,.,serA,Gene,protein_coding,SO_RS04045,SO_0862,,,
229,SO_RS05340,69.0018374,-0.39107864,0.107006112,-3.654731791,0.000257451,0.004566663,LB_1_logFC,NC_004347.2,RefSeq,gene,1202620,1203087,.,-,.,SO_RS05340,Gene,protein_coding,SO_RS05340,SO_1158,,,
